date,Station_No,TSP,PM2.5,O3,CO,NO2,SO2,Temperature,Humidity
11-03-2021 17:00,1,52.86,22.53,81.76,1041.9,113.11,339.29,29.02,57.75
11-03-2021 18:00,1,49.42,21.29,70.73,987.85,110.03,367.67,29.55,60.42
11-03-2021 19:00,1,47.25,20.54,64.68,910.69,98.65,360.25,29.64,60.06
11-03-2021 20:00,1,42.62,18.82,61.05,784.63,91.12,341.04,29.6,58.9
11-03-2021 21:00,1,42.9,18.7,63.67,733.25,96.7,329.68,29.57,58.98
11-03-2021 22:00,1,43.78,19.54,65.89,728.28,102.88,320.51,29.55,60.18
11-03-2021 23:00,1,55.14,23.0,65.37,743.18,105.67,323.57,29.56,61.16
12-03-2021 00:00,1,52.95,23.17,66.15,748.72,108.5,322.7,29.56,61.88
12-03-2021 01:00,1,55.15,23.94,68.48,768.58,112.51,320.08,29.53,62.58
12-03-2021 02:00,1,54.34,23.26,66.94,775.84,113.8,315.71,29.54,62.98
12-03-2021 03:00,1,50.46,21.93,65.08,779.09,112.03,318.4,29.5,62.89
12-03-2021 04:00,1,50.86,22.18,64.55,794.37,114.11,314.4,29.5,62.74
12-03-2021 05:00,1,57.26,25.32,62.82,834.1,112.95,316.58,29.5,62.49
12-03-2021 06:00,1,60.61,26.66,66.02,904.0,116.59,331.87,29.5,62.47
12-03-2021 07:00,1,81.05,31.0,81.73,1313.51,128.73,372.04,29.43,63.49
12-03-2021 08:00,1,126.45,43.94,135.09,1898.6,154.54,376.68,29.32,64.58
12-03-2021 09:00,1,104.0,39.24,115.28,1467.66,108.55,334.38,30.23,58.91
12-03-2021 10:00,1,89.39,37.1,83.39,1560.85,74.18,365.49,30.24,56.02
12-03-2021 11:00,1,76.33,34.58,69.2,1826.23,88.49,368.67,27.31,57.34
12-03-2021 13:00,1,62.98,28.62,61.55,1699.45,89.45,340.6,27.1,57.23
12-03-2021 14:00,1,60.3,27.34,52.67,1603.44,79.61,326.19,27.56,54.25
12-03-2021 15:00,1,58.4,26.42,59.28,1486.94,83.47,314.4,27.6,54.02
12-03-2021 16:00,1,55.11,24.6,66.02,1403.47,96.92,313.09,27.6,55.21
12-03-2021 17:00,1,51.88,21.76,81.82,1800.94,113.67,325.32,28.73,56.68
12-03-2021 18:00,1,48.4,20.73,64.62,1551.88,104.64,366.8,29.48,57.05
12-03-2021 19:00,1,44.52,19.74,61.38,1334.33,103.38,369.42,29.63,56.71
12-03-2021 20:00,1,44.1,19.57,64.22,1218.2,103.45,366.8,29.7,56.76
12-03-2021 21:00,1,45.08,19.77,63.11,1103.6,104.73,348.9,29.71,56.56
12-03-2021 22:00,1,45.92,20.2,70.44,1047.83,112.79,341.91,29.74,57.01
12-03-2021 23:00,1,46.62,20.47,71.62,958.25,113.45,330.56,29.76,58.02
13-03-2021 00:00,1,47.2,20.72,71.16,924.63,110.1,330.12,29.75,59.22
13-03-2021 01:00,1,51.1,22.57,68.48,857.97,108.78,319.2,29.7,60.23
13-03-2021 02:00,1,53.84,23.71,72.37,847.28,119.48,317.89,29.69,61.16
13-03-2021 03:00,1,55.9,23.89,73.97,848.61,122.68,314.4,29.64,61.7
13-03-2021 04:00,1,57.06,24.39,72.21,861.79,120.73,314.4,29.64,61.68
13-03-2021 05:00,1,67.76,28.83,74.72,938.76,123.96,327.06,29.62,61.82
13-03-2021 06:00,1,75.67,31.61,79.08,1189.36,129.58,366.8,29.61,62.96
13-03-2021 07:00,1,76.09,31.48,79.17,1406.91,130.89,402.17,29.61,64.18
13-03-2021 08:00,1,91.95,37.07,89.58,1614.52,138.67,421.38,29.7,63.84
13-03-2021 09:00,1,99.32,40.09,89.48,1635.72,121.86,429.68,29.85,62.64
13-03-2021 10:00,1,83.69,35.03,77.77,1395.26,97.05,436.67,30.06,60.66
13-03-2021 11:00,1,70.57,29.68,72.01,1202.92,91.94,430.55,30.27,60.06
13-03-2021 12:00,1,67.97,28.46,69.92,1063.49,87.45,419.2,30.4,59.28
13-03-2021 13:00,1,56.07,24.96,60.62,992.05,82.56,419.2,30.53,57.71
13-03-2021 14:00,1,47.56,21.55,53.62,897.13,78.04,396.93,30.63,55.9
13-03-2021 15:00,1,46.06,20.82,58.04,873.25,79.64,393.0,30.66,54.76
13-03-2021 16:00,1,46.29,20.96,69.78,874.59,89.77,393.0,30.71,55.3
13-03-2021 17:00,1,43.02,19.45,65.07,843.26,88.8,393.0,30.64,54.9
13-03-2021 18:00,1,51.38,22.81,67.85,927.88,95.57,393.0,30.55,54.92
13-03-2021 19:00,1,51.68,22.68,68.18,965.5,102.1,376.84,30.44,54.3
13-03-2021 20:00,1,50.36,22.12,67.27,952.33,106.33,366.8,30.31,54.8
13-03-2021 21:00,1,50.98,22.28,70.54,903.05,110.72,359.38,30.25,56.68
13-03-2021 22:00,1,53.4,23.41,73.71,879.94,112.32,344.09,30.2,58.88
13-03-2021 23:00,1,55.86,24.62,74.72,820.92,112.64,340.6,30.13,60.93
14-03-2021 00:00,1,54.95,24.41,72.73,792.84,111.51,341.91,30.07,62.13
14-03-2021 01:00,1,53.05,23.74,68.77,779.28,111.07,328.81,30.0,62.82
14-03-2021 02:00,1,58.31,26.2,63.99,798.57,108.62,329.25,29.97,63.31
14-03-2021 03:00,1,61.3,27.6,63.34,809.27,110.76,327.06,29.92,63.88
14-03-2021 04:00,1,56.5,25.41,68.41,809.65,117.81,317.02,29.81,64.53
14-03-2021 05:00,1,54.79,24.64,71.45,861.22,122.74,324.01,29.71,64.93
14-03-2021 06:00,1,68.94,29.96,73.15,1260.22,126.16,380.34,29.68,65.22
14-03-2021 07:00,1,96.9,41.28,71.81,1718.43,123.08,453.26,29.7,64.69
14-03-2021 08:00,1,102.0,43.53,75.8,1610.7,121.98,432.3,29.88,64.33
14-03-2021 09:00,1,91.41,40.01,69.49,1380.17,103.64,394.31,29.99,63.08
14-03-2021 10:00,1,83.51,37.25,65.01,1272.25,86.85,393.0,30.12,60.62
14-03-2021 11:00,1,80.69,36.24,71.5,1220.2,86.67,396.55,30.25,59.67
14-03-2021 12:00,1,76.92,34.59,72.87,1171.49,83.54,396.21,30.36,58.77
14-03-2021 13:00,1,62.89,28.56,50.14,999.35,65.04,385.45,30.46,53.92
14-03-2021 14:00,1,58.1,26.39,51.59,922.72,65.93,368.11,30.53,51.54
14-03-2021 15:00,1,72.3,32.5,88.04,1033.5,91.15,388.63,30.62,54.76
14-03-2021 16:00,1,69.2,31.06,88.04,999.5,97.93,411.34,30.62,57.05
14-03-2021 17:00,1,61.67,27.84,79.96,929.22,95.64,393.44,30.53,57.6
14-03-2021 18:00,1,59.03,26.11,77.02,974.67,103.07,393.0,30.38,58.24
14-03-2021 19:00,1,68.33,30.06,73.45,1040.38,110.13,389.94,30.3,59.14
14-03-2021 20:00,1,64.64,28.54,69.52,944.5,105.61,366.8,30.23,59.47
14-03-2021 21:00,1,59.75,26.52,70.31,900.56,103.26,347.15,30.16,60.39
14-03-2021 22:00,1,57.87,25.81,67.89,851.67,100.47,340.6,30.1,60.86
14-03-2021 23:00,1,64.76,28.93,65.4,819.58,100.91,340.16,30.02,61.14
15-03-2021 00:00,1,65.05,29.06,64.32,815.76,100.56,337.11,29.94,61.27
15-03-2021 01:00,1,71.24,31.96,61.87,797.42,102.29,317.02,29.87,61.64
15-03-2021 02:00,1,69.9,30.52,62.46,771.64,103.73,314.4,29.8,62.26
15-03-2021 03:00,1,67.18,29.91,64.81,770.11,104.98,314.4,29.73,62.89
15-03-2021 04:00,1,58.27,26.12,70.21,758.46,109.5,314.4,29.64,63.5
15-03-2021 05:00,1,58.72,26.27,71.65,828.56,114.3,315.71,29.55,63.96
15-03-2021 06:00,1,69.56,30.32,75.38,1020.32,126.06,338.42,29.47,64.29
15-03-2021 07:00,1,89.58,37.14,82.28,1396.59,135.75,377.28,29.49,64.77
15-03-2021 08:00,1,92.14,39.26,72.93,1574.6,110.82,401.3,29.08,63.58
15-03-2021 09:00,1,74.49,33.92,61.26,1505.21,92.93,391.64,26.16,60.71
15-03-2021 10:00,1,75.13,34.06,60.09,1398.76,83.64,375.53,25.44,58.67
17-03-2021 10:00,1,62.02,24.98,4.17,2421.5,0.0,,31.18,57.0
17-03-2021 11:00,1,57.5,24.7,17.67,1203.3,0.0,497.8,31.7,54.2
17-03-2021 16:00,1,55.39,21.79,150.91,913.94,118.92,240.71,29.72,61.7
17-03-2021 17:00,1,54.28,21.4,156.94,1003.7,137.95,244.97,28.82,65.1
17-03-2021 18:00,1,46.29,19.6,156.94,984.03,156.86,234.05,27.46,72.09
17-03-2021 19:00,1,48.06,20.71,156.16,949.65,165.93,210.47,26.7,77.18
17-03-2021 20:00,1,60.09,24.34,134.86,898.66,147.71,196.94,26.32,77.37
17-03-2021 21:00,1,49.48,21.12,132.01,867.33,145.85,186.89,26.0,79.36
17-03-2021 22:00,1,50.06,21.8,133.91,804.87,146.29,175.54,25.74,81.52
17-03-2021 23:00,1,47.6,21.04,132.5,749.29,150.31,157.64,25.61,82.88
18-03-2021 00:00,1,46.5,20.75,132.27,702.12,163.98,157.2,25.54,84.29
18-03-2021 01:00,1,54.02,23.95,117.42,682.25,139.61,159.38,25.3,85.91
18-03-2021 02:00,1,42.89,19.2,111.53,677.67,145.82,157.2,25.06,87.07
18-03-2021 03:00,1,49.9,21.81,112.05,659.33,160.57,158.07,25.07,87.29
18-03-2021 04:00,1,48.16,21.18,115.29,717.2,162.35,159.82,24.98,87.8
18-03-2021 05:00,1,68.82,26.04,111.47,879.36,168.44,190.82,24.87,88.8
18-03-2021 06:00,1,69.32,27.52,105.28,1163.0,158.31,244.53,25.22,87.39
18-03-2021 07:00,1,53.89,22.14,88.99,1017.65,121.48,238.42,26.45,82.55
18-03-2021 08:00,1,55.2,21.81,63.97,779.28,85.91,212.68,27.98,75.43
18-03-2021 10:00,1,74.77,31.52,87.46,672.83,33.58,237.55,31.78,59.34
18-03-2021 11:00,1,68.21,27.76,104.86,656.85,38.24,243.66,32.32,56.22
18-03-2021 12:00,1,71.2,27.91,124.49,644.62,56.46,262.0,32.96,56.78
18-03-2021 13:00,1,46.39,19.32,123.41,997.02,69.51,286.45,31.98,59.29
18-03-2021 14:00,1,45.46,18.32,129.68,731.49,102.55,263.67,31.71,59.5
18-03-2021 15:00,1,43.9,17.61,126.69,995.26,106.45,262.0,31.05,61.85
18-03-2021 16:00,1,42.42,16.79,127.83,1071.37,119.12,249.22,30.04,64.45
18-03-2021 17:00,1,44.41,17.84,137.28,1219.34,139.71,253.7,29.0,68.41
18-03-2021 18:00,1,48.12,16.85,148.8,1225.27,153.67,234.93,28.13,73.26
18-03-2021 19:00,1,43.41,17.02,146.51,1275.69,157.84,233.18,27.54,77.08
18-03-2021 20:00,1,49.91,20.11,132.08,1204.83,149.84,213.09,27.17,77.87
18-03-2021 21:00,1,47.68,20.49,134.24,1106.84,153.45,199.99,26.8,79.16
18-03-2021 22:00,1,55.0,22.53,138.82,1052.6,162.7,183.4,26.53,82.13
18-03-2021 23:00,1,56.95,22.2,125.83,984.6,150.37,168.55,26.39,83.0
19-03-2021 00:00,1,63.95,28.38,109.04,1124.99,138.58,181.65,26.17,83.7
19-03-2021 01:00,1,51.57,22.37,109.21,1048.97,136.32,177.29,26.09,84.7
19-03-2021 02:00,1,36.3,15.8,111.92,886.81,139.68,157.2,26.12,84.78
19-03-2021 03:00,1,47.96,21.31,110.16,938.57,148.93,157.64,25.88,85.58
19-03-2021 04:00,1,62.36,27.9,109.01,996.45,152.79,171.61,25.58,86.8
19-03-2021 05:00,1,46.96,20.77,105.84,1069.6,149.56,177.29,25.43,87.73
19-03-2021 06:00,1,66.17,25.06,112.32,1562.95,156.74,257.63,25.65,87.89
19-03-2021 07:00,1,46.85,20.21,101.13,1195.85,119.51,219.64,26.48,85.36
19-03-2021 08:00,1,57.17,22.5,77.37,1091.95,85.32,219.64,28.34,77.18
19-03-2021 09:00,1,67.31,24.63,42.83,1039.8,24.12,254.14,31.1,64.11
19-03-2021 10:00,1,79.71,28.72,70.24,996.06,8.06,262.87,32.67,57.73
19-03-2021 11:00,1,81.66,33.67,105.51,1035.15,3.04,279.13,34.07,52.98
19-03-2021 15:00,1,45.0,15.0,133.48,1058.14,121.08,288.2,32.6,58.57
19-03-2021 16:00,1,37.89,13.67,118.3,1077.62,110.85,288.2,32.14,59.24
19-03-2021 17:00,1,29.78,11.86,125.3,1157.08,137.32,284.71,30.13,65.91
19-03-2021 18:00,1,32.92,13.66,138.85,1202.34,156.39,263.75,28.81,72.32
19-03-2021 19:00,1,36.62,15.96,143.59,1213.04,161.98,244.53,28.13,77.2
19-03-2021 20:00,1,32.97,14.58,131.16,1085.45,158.68,220.52,27.64,80.28
19-03-2021 21:00,1,36.64,15.79,122.62,1078.0,150.81,220.08,27.53,81.07
22-03-2021 08:00,1,88.9,34.9,41.22,527.16,61.16,262.0,29.2,69.1
22-03-2021 09:00,1,99.65,37.34,41.5,496.78,39.74,255.91,30.18,63.96
22-03-2021 10:00,1,92.14,30.21,57.02,562.63,0.0,239.54,33.77,45.89
22-03-2021 11:00,1,86.9,30.04,87.63,613.38,0.67,260.75,33.95,45.25
22-03-2021 12:00,1,79.04,28.66,113.81,573.0,9.41,275.1,34.28,43.88
22-03-2021 13:00,1,63.63,24.77,88.79,550.49,4.27,291.48,34.7,40.64
22-03-2021 14:00,1,66.71,24.38,117.53,630.67,30.23,277.21,35.09,38.75
22-03-2021 15:00,1,74.95,25.89,142.04,676.96,49.47,310.66,34.99,40.97
22-03-2021 17:00,1,83.74,27.61,169.15,888.42,168.71,314.4,32.0,60.44
22-03-2021 18:00,1,101.58,30.41,139.73,1002.18,176.97,315.71,31.24,63.04
22-03-2021 19:00,1,94.48,29.03,114.12,882.42,150.62,296.5,30.54,64.07
22-03-2021 20:00,1,97.0,29.98,92.06,687.98,128.92,275.54,29.98,64.88
22-03-2021 21:00,1,112.42,33.14,98.71,1025.48,159.62,313.96,29.76,66.18
22-03-2021 22:00,1,118.2,37.78,114.41,1253.92,176.41,339.29,29.03,72.6
22-03-2021 23:00,1,129.61,45.24,121.31,1726.45,187.29,397.37,28.57,75.81
23-03-2021 00:00,1,142.32,50.85,117.78,1751.28,176.0,423.57,27.95,78.1
23-03-2021 01:00,1,61.58,26.29,78.16,720.83,105.17,234.93,27.35,72.71
23-03-2021 02:00,1,48.97,21.09,80.32,521.24,117.22,194.32,26.73,73.83
23-03-2021 03:00,1,44.49,19.25,88.92,507.87,123.24,183.4,26.36,75.4
23-03-2021 04:00,1,62.38,23.63,100.54,676.14,145.23,196.06,25.98,77.76
23-03-2021 05:00,1,62.0,24.28,97.0,791.5,134.72,202.18,25.7,77.68
23-03-2021 06:00,1,105.1,36.05,108.72,1192.41,158.43,243.66,25.98,74.44
23-03-2021 07:00,1,111.56,40.88,112.32,1347.12,125.0,284.27,27.12,70.37
23-03-2021 08:00,1,104.92,37.03,116.84,1227.1,74.19,277.62,29.23,61.72
23-03-2021 09:00,1,106.4,37.24,124.06,788.45,9.97,238.42,31.51,52.23
23-03-2021 10:00,1,109.14,37.47,145.26,961.34,10.9,255.08,32.99,48.41
23-03-2021 11:00,1,87.41,30.87,117.28,671.42,2.92,301.56,34.37,44.68
23-03-2021 12:00,1,57.59,22.5,85.88,555.81,0.88,336.51,35.28,40.01
23-03-2021 13:00,1,55.61,21.85,97.81,487.91,4.38,345.18,35.53,39.74
23-03-2021 15:00,1,109.25,37.79,228.44,1378.06,122.41,411.56,35.11,47.91
23-03-2021 16:00,1,90.53,31.16,206.51,1394.11,108.18,402.17,34.7,50.88
23-03-2021 17:00,1,88.06,29.33,191.03,1024.14,142.34,332.3,32.3,58.67
23-03-2021 18:00,1,60.21,23.0,176.05,1031.59,159.15,280.78,29.56,64.97
23-03-2021 19:00,1,89.98,30.15,160.64,1126.52,165.49,302.61,29.34,67.78
23-03-2021 20:00,1,62.15,21.42,160.25,1019.94,154.76,263.31,27.73,73.95
23-03-2021 21:00,1,91.71,27.64,137.41,1780.69,172.36,364.18,27.62,72.95
23-03-2021 22:00,1,93.86,29.26,143.46,1906.94,194.47,372.91,27.38,76.05
23-03-2021 23:00,1,78.96,28.66,118.43,1558.37,157.96,344.97,27.42,75.06
24-03-2021 00:00,1,76.19,27.56,120.72,1273.78,164.83,292.57,27.26,76.09
24-03-2021 01:00,1,102.94,34.56,116.7,1239.4,157.27,290.38,26.81,77.7
24-03-2021 02:00,1,110.14,39.03,113.59,1288.68,166.78,305.23,26.5,78.89
24-03-2021 03:00,1,173.64,48.84,113.66,1373.86,176.41,317.46,26.76,78.88
24-03-2021 04:00,1,133.94,47.3,100.93,1196.81,163.48,293.88,26.46,77.57
24-03-2021 05:00,1,122.76,43.3,107.47,1265.38,170.35,286.89,25.94,78.19
24-03-2021 06:00,1,163.08,50.31,112.15,1624.07,173.77,351.08,26.19,77.65
24-03-2021 07:00,1,90.68,34.39,95.6,1062.53,103.38,265.49,27.87,68.83
24-03-2021 08:00,1,86.57,31.24,86.44,869.05,65.21,239.29,29.8,60.76
24-03-2021 09:00,1,97.78,32.76,84.93,715.68,10.92,242.35,32.58,50.67
24-03-2021 10:00,1,162.72,45.64,187.35,885.53,11.23,256.23,34.3,47.59
24-03-2021 11:00,1,134.71,39.25,200.98,761.71,2.6,291.69,35.51,44.7
24-03-2021 12:00,1,90.16,29.0,174.28,633.16,5.33,338.85,35.69,43.69
24-03-2021 13:00,1,55.85,20.49,152.79,561.54,49.68,344.09,35.11,45.25
24-03-2021 14:00,1,47.48,16.6,160.41,575.67,92.47,326.19,34.24,49.84
24-03-2021 15:00,1,78.53,28.98,145.23,718.54,112.67,350.21,33.56,54.02
24-03-2021 16:00,1,83.8,26.35,103.81,732.1,92.47,350.64,32.8,55.18
24-03-2021 17:00,1,46.77,15.64,115.06,705.55,125.37,306.54,30.93,60.81
24-03-2021 18:00,1,44.74,16.93,108.0,715.49,133.78,282.52,29.94,64.06
24-03-2021 19:00,1,43.28,16.36,101.06,754.83,137.57,265.06,29.48,65.78
24-03-2021 20:00,1,41.04,15.77,99.98,720.26,135.79,243.22,29.17,66.77
24-03-2021 21:00,1,44.18,17.08,96.61,658.19,131.74,234.93,28.73,68.33
24-03-2021 22:00,1,50.77,18.02,95.4,670.79,140.27,229.69,28.54,69.37
24-03-2021 23:00,1,38.9,16.22,94.03,589.62,139.55,209.6,28.01,71.4
25-03-2021 00:00,1,75.35,23.35,92.39,582.17,143.78,204.8,27.81,72.24
25-03-2021 01:00,1,66.07,22.45,88.69,703.45,146.17,220.95,27.78,72.02
25-03-2021 02:00,1,97.65,24.48,90.76,671.75,146.26,211.78,27.64,73.46
25-03-2021 03:00,1,44.23,16.81,85.42,710.33,138.92,215.71,27.54,73.47
25-03-2021 04:00,1,44.11,16.72,84.77,700.59,141.59,207.42,27.42,73.49
25-03-2021 05:00,1,48.26,17.77,91.08,737.07,155.92,200.87,26.97,74.96
25-03-2021 06:00,1,53.7,17.59,92.13,995.68,152.07,245.84,26.82,75.64
25-03-2021 07:00,1,59.19,19.97,83.98,1051.65,127.38,265.06,27.84,72.28
25-03-2021 08:00,1,68.14,22.31,79.73,891.02,95.1,243.22,29.51,66.11
25-03-2021 09:00,1,85.2,23.45,67.69,754.83,40.21,248.46,31.78,58.46
25-03-2021 10:00,1,59.47,18.4,67.76,606.04,7.62,258.94,33.59,51.76
25-03-2021 11:00,1,55.91,19.05,95.99,678.43,9.6,269.86,34.77,48.43
25-03-2021 12:00,1,31.37,11.75,51.14,530.98,0.1,349.33,35.78,43.68
25-03-2021 13:00,1,29.03,10.61,48.03,542.44,4.27,371.17,35.97,41.51
25-03-2021 14:00,1,44.94,14.43,113.89,667.65,68.8,375.05,35.17,46.43
25-03-2021 15:00,1,61.9,19.59,167.89,968.06,130.17,354.41,33.7,55.55
25-03-2021 16:00,1,79.16,22.32,150.84,1114.84,144.19,353.47,31.7,62.65
25-03-2021 18:00,1,50.71,18.83,131.49,1849.45,174.93,363.74,28.26,75.0
25-03-2021 19:00,1,49.7,18.88,85.06,1092.33,121.58,254.14,28.62,68.17
25-03-2021 20:00,1,42.74,17.38,86.73,887.77,123.99,233.62,28.22,70.05
25-03-2021 21:00,1,40.98,16.52,94.39,817.1,133.06,213.53,27.8,72.18
25-03-2021 22:00,1,44.18,16.83,93.93,803.16,136.6,204.8,27.73,72.25
25-03-2021 23:00,1,44.72,18.26,94.39,801.63,135.35,192.13,27.42,72.88
26-03-2021 00:00,1,79.17,31.49,95.93,755.02,145.76,184.27,27.15,73.1
26-03-2021 01:00,1,46.51,18.94,96.74,710.52,147.27,183.4,26.77,75.57
26-03-2021 02:00,1,38.61,15.76,99.79,724.08,155.11,185.15,26.37,78.73
26-03-2021 03:00,1,46.05,18.93,98.18,802.2,154.36,192.13,25.85,81.25
26-03-2021 04:00,1,44.89,18.58,98.67,864.08,153.19,191.26,25.71,81.52
26-03-2021 05:00,1,50.79,19.99,106.23,1099.4,162.95,221.83,24.79,86.36
26-03-2021 06:00,1,72.72,28.34,95.04,1543.28,152.0,298.24,25.6,82.9
26-03-2021 07:00,1,67.16,25.56,73.51,1285.89,106.82,260.64,27.58,70.67
26-03-2021 08:00,1,74.3,27.95,76.25,1307.63,67.72,280.97,29.81,61.62
26-03-2021 09:00,1,73.89,26.48,90.17,915.46,24.65,235.36,31.65,54.89
26-03-2021 10:00,1,59.22,21.83,87.22,764.38,3.7,269.42,33.85,48.53
26-03-2021 11:00,1,51.41,18.04,65.34,616.36,0.25,315.71,35.51,43.77
26-03-2021 12:00,1,40.87,14.68,53.26,551.8,0.16,359.81,36.47,40.54
26-03-2021 13:00,1,40.2,13.49,52.61,615.02,2.6,398.68,36.14,39.8
26-03-2021 14:00,1,51.89,18.2,128.97,667.2,95.42,393.0,35.22,46.62
26-03-2021 15:00,1,53.78,18.42,118.86,701.54,104.73,379.46,34.58,50.37
26-03-2021 16:00,1,58.58,19.62,95.63,772.21,106.71,370.29,32.84,52.9
26-03-2021 17:00,1,51.22,18.43,91.97,687.6,124.53,334.49,31.6,55.79
26-03-2021 18:00,1,44.2,17.57,89.05,660.21,123.39,310.57,30.69,58.69
29-03-2021 10:00,1,84.06,36.24,66.56,647.85,32.52,216.15,32.58,57.68
29-03-2021 11:00,1,76.63,32.02,74.82,670.03,16.66,250.65,33.9,53.3
29-03-2021 12:00,1,54.98,23.49,122.46,693.9,30.02,238.86,33.99,51.6
29-03-2021 13:00,1,50.65,21.54,139.24,783.29,37.64,267.68,34.59,50.44
29-03-2021 14:00,1,59.7,24.22,149.19,815.95,25.56,293.0,35.34,48.52
29-03-2021 15:00,1,60.52,24.45,164.4,774.7,51.06,297.37,35.49,48.24
29-03-2021 16:00,1,48.94,19.71,168.92,880.32,132.65,330.12,32.68,58.42
29-03-2021 17:00,1,52.68,21.93,155.08,1004.09,159.25,320.08,30.79,65.55
29-03-2021 18:00,1,36.72,15.49,116.96,906.1,149.78,279.47,29.22,67.62
29-03-2021 19:00,1,28.72,12.82,122.03,818.63,162.35,250.65,28.19,73.46
29-03-2021 20:00,1,30.27,13.52,124.06,821.87,166.96,235.8,27.64,78.93
29-03-2021 21:00,1,31.87,14.2,104.6,838.49,155.86,232.74,27.35,80.11
29-03-2021 22:00,1,29.68,13.37,100.15,737.07,152.91,206.54,27.09,81.89
29-03-2021 23:00,1,28.25,12.62,106.23,611.96,154.32,183.4,26.83,84.6
30-03-2021 00:00,1,27.32,12.22,110.71,591.14,156.14,165.5,26.65,86.61
30-03-2021 01:00,1,30.2,13.33,103.58,624.76,159.53,159.38,26.62,87.33
30-03-2021 02:00,1,29.54,13.04,97.2,598.4,145.67,157.2,26.5,87.23
30-03-2021 03:00,1,31.45,13.28,92.39,585.8,152.0,157.2,26.74,86.08
30-03-2021 04:00,1,31.8,13.24,92.62,601.08,148.14,158.07,26.8,85.66
30-03-2021 05:00,1,30.44,13.63,93.28,676.33,145.64,177.72,26.8,85.77
30-03-2021 06:00,1,38.52,16.54,93.28,963.98,146.11,219.21,27.11,84.58
30-03-2021 07:00,1,37.73,15.34,76.69,1011.15,121.64,244.97,28.34,79.58
30-03-2021 08:00,1,38.97,16.78,40.9,732.48,65.43,220.95,30.29,69.27
30-03-2021 09:00,1,55.72,23.4,62.23,729.62,47.05,216.15,31.43,63.77
30-03-2021 10:00,1,64.38,25.91,110.22,1071.13,71.8,281.21,31.25,64.84
30-03-2021 11:00,1,73.82,30.89,102.04,1184.2,45.39,328.81,33.98,56.22
30-03-2021 12:00,1,79.77,34.16,139.01,1087.94,25.72,302.61,33.62,54.51
30-03-2021 13:00,1,87.36,36.73,174.25,1096.34,34.19,306.1,34.82,51.32
30-03-2021 14:00,1,90.72,37.47,216.09,959.2,69.48,248.46,33.53,54.29
30-03-2021 15:00,1,96.25,39.04,230.95,999.69,90.43,221.39,33.79,52.49
30-03-2021 16:00,1,89.41,35.88,206.15,1044.61,116.72,291.75,33.62,55.76
30-03-2021 17:00,1,71.39,28.64,182.23,1051.26,179.64,324.01,31.68,66.26
30-03-2021 18:00,1,47.48,19.97,154.36,948.12,170.95,288.64,30.0,71.97
30-03-2021 19:00,1,35.42,15.9,154.88,804.68,182.59,243.22,28.64,79.03
30-03-2021 20:00,1,39.94,17.76,146.57,842.88,178.23,234.05,27.95,83.54
30-03-2021 21:00,1,53.56,22.39,133.58,920.43,183.18,231.0,27.7,85.56
30-03-2021 22:00,1,41.38,18.11,116.93,745.47,166.43,204.36,27.46,87.04
30-03-2021 23:00,1,39.04,17.58,105.41,639.47,156.99,186.46,27.35,87.66
31-03-2021 00:00,1,35.34,15.04,102.99,628.77,168.5,181.22,27.45,87.2
31-03-2021 01:00,1,40.48,15.97,90.2,614.45,155.7,175.54,27.5,86.21
31-03-2021 02:00,1,41.88,16.91,86.99,603.56,147.2,181.65,27.44,84.95
31-03-2021 03:00,1,44.07,17.15,88.6,635.84,155.39,176.41,27.51,84.84
31-03-2021 04:00,1,46.0,17.93,93.31,687.79,158.21,191.7,27.15,88.1
31-03-2021 05:00,1,39.35,15.88,97.86,770.3,164.93,193.01,27.0,88.37
31-03-2021 06:00,1,39.02,15.89,97.89,973.91,163.39,220.08,27.31,86.88
31-03-2021 07:00,1,44.98,18.04,86.34,1152.55,136.48,260.13,28.28,82.9
31-03-2021 08:00,1,69.61,29.04,71.34,1196.38,94.29,301.75,29.73,76.4
31-03-2021 09:00,1,68.75,28.04,73.13,1036.64,59.55,286.87,32.07,67.51
31-03-2021 10:00,1,81.9,33.69,107.05,1016.69,28.7,269.86,32.33,63.26
31-03-2021 11:00,1,86.67,35.72,130.11,917.37,14.12,262.87,34.5,54.68
31-03-2021 12:00,1,87.72,36.71,155.21,829.13,7.25,263.75,35.44,50.3
31-03-2021 13:00,1,92.61,38.81,203.3,882.04,37.83,244.1,35.0,50.25
31-03-2021 14:00,1,96.36,39.49,193.07,844.34,31.87,252.7,35.75,47.48
31-03-2021 15:00,1,93.42,38.8,184.78,943.54,30.61,281.21,35.8,46.84
07-04-2021 08:00,1,124.9,48.72,107.47,1346.55,65.27,276.04,29.95,62.36
07-04-2021 09:00,1,121.37,46.32,121.44,1115.06,44.76,245.41,31.58,57.18
07-04-2021 10:00,1,125.04,46.66,129.46,946.02,6.93,237.55,33.48,50.45
07-04-2021 11:00,1,110.08,42.04,137.61,837.34,3.29,265.49,34.86,45.42
07-04-2021 12:00,1,93.78,37.06,118.27,716.63,3.83,299.99,35.78,41.49
07-04-2021 13:00,1,95.68,37.04,129.13,695.05,1.41,327.06,36.42,40.0
07-04-2021 14:00,1,98.65,37.77,143.76,742.04,1.91,346.71,36.64,39.38
07-04-2021 15:00,1,78.96,32.07,183.12,853.01,106.36,322.7,34.92,45.11
